arrival_year,arrival_month,booking_status,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,avg_price_per_room
2018,6,1,1,2,Offline,119.0
2017,8,1,2,3,Online,83.2
2018,8,1,0,2,Online,151.0
2018,8,0,1,0,Online,167.0
2018,7,1,0,1,Online,135.0
2018,3,1,1,1,Online,109.0
2018,3,0,1,2,Online,97.0
2018,12,1,2,1,Online,60.98
2018,6,1,2,4,Online,120.6
2018,6,0,0,1,Online,98.41
2018,5,0,1,2,Online,95.0
2018,6,0,0,2,Online,130.0
2017,10,1,0,2,Offline,100.0
2018,3,0,0,1,Online,93.0
2017,10,1,0,2,Offline,100.0
2018,6,1,1,2,Offline,80.75
2018,11,1,0,2,Online,88.0
2018,6,1,0,1,Corporate,95.0
2018,3,0,0,1,Online,71.1
2018,8,1,0,3,Online,103.5
2018,2,0,0,2,Online,79.0
2018,4,1,1,2,Online,112.5
2017,10,1,1,3,Offline,90.0
2018,11,1,0,3,Offline,75.0
2018,9,1,1,2,Online,164.0
2018,4,0,0,1,Online,117.0
2018,7,0,0,2,Online,86.5
2018,3,0,2,2,Online,75.0
2018,11,1,0,2,Offline,75.0
2018,2,1,0,3,Online,65.52
2018,9,1,2,8,Online,129.6
2018,10,1,0,2,Online,119.5
2018,7,0,1,1,Online,115.0
2018,10,0,1,5,Online,123.33
2018,6,0,1,1,Online,153.09
2018,9,1,2,1,Online,97.71
2017,10,0,0,3,Online,65.0
2018,6,1,0,1,Online,124.2
2018,7,0,1,3,Online,98.25
2018,10,0,2,4,Online,115.6
2018,3,1,1,2,Offline,87.0
2018,7,0,2,1,Online,137.7
2018,5,1,2,1,Offline,75.0
2018,9,0,1,2,Online,106.2
2018,2,1,2,1,Online,127.0
2018,10,1,1,2,Online,149.0
2018,7,0,0,1,Online,100.7
2018,5,0,2,1,Online,126.9
2018,2,1,0,2,Online,86.45
2018,10,1,2,0,Offline,90.0
2018,12,1,2,5,Online,74.8
2018,2,1,2,2,Online,61.88
2017,12,1,0,2,Online,0.0
2018,12,1,1,2,Online,79.2
2018,6,1,0,2,Offline,90.0
2018,2,0,2,1,Online,60.0
2018,12,1,0,1,Online,183.0
2017,10,1,2,3,Online,94.5
2018,7,0,0,3,Online,124.8
2018,11,0,0,3,Online,78.3
2018,11,1,0,3,Online,80.08
2018,1,1,1,4,Offline,48.4
2018,2,0,2,1,Online,60.0
2017,12,1,0,3,Offline,75.0
2018,6,1,0,1,Offline,84.0
2018,1,1,1,4,Online,77.25
2017,10,1,2,2,Online,84.0
2017,8,1,2,4,Online,90.0
2018,8,1,2,5,Online,86.28
2018,10,1,1,3,Online,90.95
2018,9,1,0,2,Online,118.0
2018,11,1,1,0,Corporate,67.0
2018,10,1,0,3,Online,108.0
2018,6,0,1,2,Online,120.0
2017,8,1,0,3,Corporate,90.0
2018,8,0,0,2,Online,125.1
2018,9,1,0,1,Online,72.42
2018,6,1,1,2,Online,116.1
2018,4,1,2,1,Online,88.5
2018,5,1,0,1,Complementary,0.0
2018,4,0,2,2,Online,126.9
2018,10,0,2,3,Online,150.45
2018,5,1,1,1,Online,134.1
2018,9,1,2,1,Online,149.0
2018,5,0,1,1,Online,99.9
2018,5,1,2,0,Online,97.02
2018,9,1,0,2,Offline,90.0
2018,4,0,0,1,Online,94.5
2018,6,0,2,2,Online,101.34
2018,3,1,0,3,Online,85.5
2018,12,0,1,1,Online,79.2
2018,1,1,2,3,Online,59.75
2018,12,1,0,4,Online,108.8
2018,9,1,0,2,Offline,188.0
2017,10,1,2,1,Online,94.5
2018,9,1,1,3,Online,169.0
2018,1,1,2,1,Offline,65.0
2018,12,1,1,0,Online,156.6
2018,3,1,1,0,Complementary,139.0
2018,8,0,2,1,Online,146.7
2018,4,0,0,1,Online,137.7
2018,10,1,0,4,Offline,72.76
2018,5,1,0,2,Offline,140.0
2017,11,1,0,1,Online,76.0
2017,9,1,0,3,Offline,125.0
2018,7,1,1,0,Online,161.1
2018,7,1,1,3,Offline,85.6
2018,10,0,1,1,Online,135.0
2018,12,1,0,2,Online,88.0
2018,3,1,0,1,Corporate,65.0
2018,6,0,0,1,Online,130.5
2018,5,0,0,4,Online,149.4
2018,9,1,1,0,Corporate,119.0
2018,12,1,0,1,Corporate,88.0
2018,4,1,2,1,Online,87.3
2017,10,1,0,3,Offline,85.0
2018,7,0,0,2,Online,86.63
2018,3,1,2,1,Offline,128.0
2018,11,1,2,1,Online,107.67
2017,10,1,0,4,Online,98.98
2018,11,1,2,2,Online,90.65
2018,12,1,2,3,Online,106.25
2017,10,0,0,1,Online,108.0
2018,8,0,2,1,Online,93.17
2018,9,0,2,3,Online,73.96
2018,2,1,0,1,Online,93.0
2018,1,1,0,1,Online,80.3
2018,6,1,2,1,Online,91.5
2018,10,1,1,0,Corporate,95.0
2018,5,0,0,1,Online,126.9
2018,7,1,1,0,Online,151.0
2017,9,1,0,2,Offline,109.0
2018,6,1,1,1,Offline,90.0
2017,11,1,0,2,Online,0.0
2018,9,1,0,3,Online,149.4
2018,3,1,0,2,Online,80.3
2017,8,1,1,2,Online,76.5
2018,8,1,0,1,Corporate,65.0
2018,10,0,1,5,Online,90.0
2018,12,1,0,3,Online,125.66
2017,10,1,1,1,Offline,112.2
2018,2,1,2,3,Offline,58.0
2018,4,0,0,2,Online,115.0
2018,8,1,2,3,Online,177.3
2018,12,1,0,3,Online,86.93
2018,8,0,2,3,Online,133.45
2018,12,1,1,3,Offline,176.04
2017,8,1,1,0,Online,153.0
2018,3,1,2,2,Online,51.0
2018,6,0,2,1,Online,149.0
2018,2,0,0,1,Online,72.9
2017,9,1,1,0,Offline,90.0
2018,10,1,1,1,Online,159.0
2018,4,1,1,3,Offline,80.75
2018,6,1,2,0,Online,135.0
2018,6,1,1,1,Offline,90.0
2018,6,1,1,3,Offline,110.0
2018,7,0,0,3,Online,85.5
2018,4,1,2,1,Corporate,104.0
2018,5,1,2,1,Online,92.83
2018,8,1,1,3,Online,139.0
2018,10,0,1,3,Online,176.4
2018,10,1,1,2,Online,60.35
2018,12,1,0,3,Offline,68.0
2018,9,1,0,5,Online,149.0
2018,6,0,2,2,Online,106.65
2018,4,1,2,2,Online,96.13
2018,3,1,1,3,Offline,45.5
2018,10,1,2,2,Online,221.38
2018,5,0,0,4,Online,112.0
2018,4,0,2,2,Online,93.08
2018,7,1,2,1,Online,140.7
2018,7,0,0,1,Online,107.1
2018,4,1,0,4,Online,148.95
2018,10,0,2,2,Online,72.0
2018,4,0,0,1,Online,65.0
2018,10,1,0,2,Corporate,71.0
2018,1,1,0,2,Corporate,66.0
2018,8,1,0,1,Online,119.0
2018,10,1,2,2,Offline,70.0
2018,6,1,1,2,Online,126.9
2018,8,1,0,2,Online,157.0
2018,12,1,0,3,Online,182.18
2018,10,0,0,3,Online,108.0
2018,3,1,0,2,Complementary,0.0
2018,5,0,0,2,Online,100.0
2018,6,1,0,2,Offline,100.0
2018,4,1,2,3,Offline,90.0
2018,11,0,0,3,Online,89.0
2018,1,1,0,1,Corporate,77.0
2018,6,1,1,0,Online,83.0
2018,7,1,1,3,Online,165.63
2018,3,1,2,1,Online,90.3
2018,4,0,1,2,Online,96.3
2017,8,1,0,2,Offline,100.0
2018,9,1,0,1,Online,163.0
2018,12,1,0,2,Offline,52.0
2017,11,1,0,3,Online,95.0
2018,2,1,0,3,Offline,75.0
2018,9,1,0,1,Online,195.0
2018,1,1,0,3,Offline,52.0
2018,11,1,0,4,Online,103.5
2018,8,1,1,4,Online,80.75
2018,1,0,0,3,Online,86.75
2018,7,0,1,2,Online,131.4
2018,3,1,1,0,Offline,75.0
2018,7,1,1,4,Online,141.3
2018,11,1,2,3,Online,68.07
2017,9,1,0,2,Offline,116.0
2017,9,1,0,2,Online,115.0
2018,9,0,0,1,Online,129.0
2017,10,1,0,2,Offline,75.0
2017,10,1,1,2,Online,103.5
2018,11,1,0,1,Corporate,76.0
2018,3,0,1,2,Online,130.0
2017,10,1,0,4,Online,94.5
2018,9,0,0,3,Online,116.1
2018,8,0,2,6,Online,104.76
2018,8,1,2,3,Online,101.73
2018,7,0,1,1,Online,150.3
2018,4,0,2,1,Online,95.7
2018,10,0,0,2,Online,110.0
2018,6,1,1,2,Online,159.3
2018,9,0,0,3,Online,101.33
2018,12,1,0,4,Online,104.55
2018,4,1,0,1,Online,137.7
2017,10,0,0,2,Online,100.0
2017,8,1,1,3,Online,122.0
2018,9,0,0,2,Online,120.0
2018,8,1,0,3,Offline,100.0
2018,6,0,0,2,Online,75.0
2018,9,1,0,1,Online,86.35
2018,9,1,1,3,Online,149.4
2018,10,0,2,1,Online,96.3
2018,6,1,1,5,Online,182.0
2018,4,1,0,2,Corporate,95.0
2018,4,1,0,3,Online,83.57
2017,8,1,0,1,Online,174.0
2018,9,1,0,1,Online,109.0
2018,7,0,2,2,Online,112.05
2017,10,1,0,3,Offline,80.0
2018,12,1,0,1,Offline,70.0
2018,4,1,2,1,Online,137.7
2018,7,0,0,1,Online,107.1
2018,7,1,1,1,Corporate,67.0
2018,8,0,1,0,Online,167.0
2018,2,1,0,3,Offline,75.0
2018,11,1,1,0,Online,104.0
2018,6,1,0,2,Offline,95.0
2018,9,0,0,3,Online,101.33
2018,11,0,2,0,Online,84.6
2018,7,0,1,2,Online,75.0
2018,9,1,0,3,Offline,95.67
2018,7,0,1,1,Online,115.0
2018,4,1,0,2,Offline,85.0
2018,5,1,0,3,Offline,80.0
2018,12,1,1,2,Online,103.5
2018,12,0,1,2,Online,79.2
2017,9,0,2,2,Online,89.2
2018,12,0,0,1,Online,167.4
2018,6,1,0,1,Online,140.4
2017,9,0,0,3,Online,224.67
2018,5,1,0,3,Offline,80.0
2018,7,1,1,3,Online,141.75
2018,8,0,0,2,Online,114.3
2018,8,1,2,5,Offline,80.75
2017,10,1,2,2,Offline,84.58
2018,12,1,1,3,Online,88.4
2018,4,0,2,2,Online,112.2
2018,3,1,0,2,Online,117.65
2018,8,0,2,4,Online,61.0
2018,6,1,0,1,Offline,120.0
2018,8,0,0,3,Online,112.0
2018,9,1,2,2,Offline,106.25
2018,7,0,2,4,Online,110.0
2018,8,1,0,1,Online,102.7
2018,6,1,0,1,Corporate,65.0
2018,11,0,0,2,Online,140.0
2018,4,1,0,1,Offline,104.0
2018,10,1,0,3,Online,18.6
2018,8,0,3,6,Online,159.6
2018,4,0,1,2,Online,149.0
2018,7,1,2,5,Online,114.63
2018,1,1,0,2,Offline,71.0
2018,5,0,1,2,Online,140.4
2017,11,1,2,3,Offline,60.0
2018,12,1,0,3,Online,101.38
2018,1,1,2,1,Offline,65.0
2018,3,0,1,2,Online,105.0
2018,11,1,1,5,Online,96.9
2018,5,1,2,4,Online,132.6
2018,4,1,0,1,Offline,80.0
2017,9,1,0,2,Corporate,90.0
2018,6,1,0,2,Offline,95.0
2018,9,1,0,1,Online,190.0
2018,6,1,0,2,Online,104.0
2018,11,1,1,2,Online,90.0
2017,10,1,0,3,Offline,80.0
2018,12,1,2,0,Online,80.0
2018,9,1,0,1,Online,164.0
2018,11,1,0,4,Online,93.5
2018,5,1,1,1,Online,140.4
2018,4,1,0,3,Online,118.8
2018,2,1,1,4,Online,98.1
2018,4,0,0,1,Online,168.3
2018,12,1,1,2,Online,93.6
2018,5,0,2,2,Online,150.45
2018,4,1,2,2,Offline,75.0
2018,9,1,2,7,Offline,85.0
2018,4,1,0,2,Offline,94.0
2018,8,1,2,3,Offline,78.0
2018,5,0,0,2,Online,176.0
2017,7,1,0,3,Online,76.5
2018,12,0,2,4,Online,74.8
2018,1,1,0,1,Corporate,66.0
2018,11,1,1,3,Online,90.0
2018,3,1,2,1,Online,83.9
2018,11,1,2,0,Online,103.0
2018,11,0,2,8,Online,101.38
2018,8,0,2,5,Online,77.51
2018,5,1,2,0,Online,97.02
2017,10,1,1,2,Offline,65.0
2018,2,1,0,1,Online,79.0
2018,12,1,1,3,Online,92.51
2018,5,1,0,3,Online,121.5
2018,2,1,1,1,Online,107.3
2018,1,1,0,1,Online,72.9
2018,10,0,1,0,Online,97.2
2018,5,1,1,0,Online,129.0
2018,7,1,0,2,Online,121.5
2017,10,1,0,4,Online,109.25
2018,10,1,1,0,Corporate,95.0
2018,9,0,1,5,Online,162.0
2018,10,1,0,1,Online,104.0
2018,12,1,0,1,Offline,81.0
2018,10,0,1,2,Online,162.9
2018,9,1,0,3,Online,139.5
2018,8,1,1,2,Offline,72.25
2018,5,1,1,0,Online,120.35
2018,2,0,0,1,Online,67.5
2017,8,1,1,0,Corporate,65.0
2017,9,1,1,1,Online,147.5
2018,7,1,1,1,Offline,90.0
2018,4,1,0,2,Online,125.1
2017,12,1,1,1,Online,73.64
2018,9,0,1,2,Online,145.8
2018,12,0,0,3,Online,88.0
2018,8,0,0,3,Online,96.3
2018,6,0,2,1,Online,81.0
2018,2,1,0,3,Online,98.33
2018,3,0,1,2,Online,124.0
2018,1,1,0,1,Online,89.3
2017,10,1,0,4,Offline,75.0
2017,9,1,0,3,Online,114.0
2018,7,1,0,2,Online,130.5
2018,11,1,0,2,Corporate,170.0
2018,1,1,0,2,Offline,71.0
2018,10,1,2,3,Offline,39.0
2018,10,0,1,4,Online,106.25
2018,3,1,0,2,Online,109.8
2018,5,1,0,3,Offline,117.0
2017,9,0,2,2,Online,120.9
2018,4,1,0,4,Online,114.33
2017,8,1,0,1,Online,81.0
2017,8,1,0,2,Offline,109.0
2018,9,0,0,3,Online,143.1
2018,11,0,1,2,Online,89.0
2018,6,0,1,3,Online,100.3
2018,2,1,2,1,Offline,62.0
2018,7,0,2,8,Online,90.95
2018,5,0,0,3,Corporate,100.0
2018,9,1,0,2,Offline,91.0
2018,6,0,0,2,Online,121.0
2017,10,1,2,1,Online,97.02
2018,9,1,0,1,Online,143.2
2018,8,1,0,4,Online,120.6
2017,10,1,0,2,Offline,100.0
2018,4,1,0,4,Online,105.83
2018,4,0,2,5,Online,128.86
2018,6,0,2,5,Online,150.45
2018,4,1,2,4,Online,85.28
2018,2,0,0,1,Online,79.0
2018,4,0,1,2,Online,80.0
2018,5,1,2,5,Offline,85.0
2018,8,0,2,2,Online,114.75
2018,3,1,0,3,Offline,55.0
2018,3,1,2,2,Online,180.16
2018,4,0,2,0,Online,110.0
2018,4,1,1,2,Online,89.0
2018,2,0,2,1,Online,79.0
2018,2,0,0,4,Online,79.0
2017,9,1,1,1,Offline,65.0
2018,10,0,1,5,Online,80.0
2018,12,1,2,2,Online,74.8
2017,7,0,0,2,Online,109.0
2018,9,1,1,0,Online,110.11
2018,4,1,0,3,Online,174.0
2018,8,1,1,1,Online,109.8
2018,10,1,1,1,Online,139.5
2018,8,1,0,1,Online,179.0
2018,5,1,0,2,Corporate,95.0
2017,8,1,2,5,Online,106.14
2018,4,0,0,1,Online,65.0
2018,6,1,0,3,Offline,90.0
2018,9,1,2,1,Online,164.0
2017,8,0,2,1,Online,94.5
2017,9,1,0,1,Online,133.0
2017,8,0,0,2,Corporate,75.0
2018,11,1,2,0,Offline,75.0
2018,10,0,0,1,Online,84.7
2018,11,1,1,2,Online,97.0
2018,7,1,1,2,Offline,96.9
2018,6,1,0,2,Offline,110.0
2018,8,1,1,0,Online,59.04
2018,7,0,1,2,Online,97.54
2018,11,1,2,4,Online,120.15
2018,7,1,1,0,Online,146.7
2018,3,1,1,2,Online,153.85
2018,4,1,2,3,Online,111.4
2018,3,1,0,3,Corporate,40.0
2018,9,1,0,3,Online,139.0
2018,7,0,0,2,Online,115.0
2018,8,0,0,1,Online,80.0
2018,5,0,0,3,Online,117.3
2018,8,1,0,1,Online,146.7
2018,4,1,2,3,Online,89.93
2018,3,1,0,3,Offline,80.0
2018,6,0,2,1,Online,95.0
2018,9,0,1,3,Online,131.2
2017,10,1,0,1,Online,104.72
2018,4,1,2,4,Online,62.37
2017,7,0,1,0,Online,76.5
2018,10,1,0,2,Online,151.2
2017,10,0,2,2,Online,65.0
2018,11,1,0,3,Online,118.07
2018,11,1,0,2,Online,130.0
2018,10,1,1,1,Online,118.8
2018,5,1,0,3,Offline,136.0
2018,12,1,0,2,Online,78.0
2018,11,0,2,4,Online,168.38
2018,8,1,0,3,Online,169.0
2018,12,1,0,2,Online,107.41
2017,12,1,0,3,Offline,60.0
2018,3,1,1,3,Offline,87.0
2018,5,1,2,3,Online,109.25
2018,8,1,0,1,Online,81.19
2018,1,1,0,1,Corporate,66.0
2018,10,0,1,2,Online,80.0
2018,8,1,0,1,Online,140.0
2018,4,0,2,0,Online,95.0
2017,10,1,1,2,Online,94.5
2018,11,1,2,4,Online,104.0
2018,4,1,0,1,Online,89.0
2018,3,1,0,1,Offline,89.24
2018,6,1,2,7,Online,66.53
2018,7,1,0,3,Online,88.5
2017,9,0,0,4,Online,93.5
2018,7,1,0,2,Offline,90.0
2017,10,1,0,2,Offline,100.0
2018,7,1,3,5,Online,113.26
2017,8,1,1,3,Online,81.0
2017,10,1,0,2,Offline,100.0
2017,9,1,2,2,Online,94.5
2018,10,1,0,3,Online,132.3
2018,3,1,0,3,Offline,102.0
2018,7,0,0,2,Online,72.25
2018,4,1,1,2,Offline,80.75
2018,5,0,0,4,Online,106.68
2018,3,1,1,3,Online,77.35
2018,6,1,0,1,Online,127.0
2018,2,0,1,0,Online,91.0
2018,8,0,2,3,Online,145.85
2018,1,1,1,2,Offline,58.0
2018,3,0,0,1,Online,106.4
2018,12,1,0,1,Offline,65.0
2018,6,1,1,2,Offline,75.33
2018,7,1,1,2,Online,105.3
2018,10,1,2,1,Offline,85.0
2018,6,1,1,2,Offline,90.67
2018,8,1,1,1,Online,200.1
2018,12,1,0,2,Online,79.2
2018,10,1,2,0,Offline,90.0
2018,9,0,2,4,Online,100.3
2018,7,1,1,3,Online,80.75
2017,9,1,1,5,Offline,85.0
2017,11,1,1,0,Corporate,65.0
2018,6,0,1,1,Online,131.4
2018,9,1,0,2,Online,123.8
2018,10,1,0,2,Online,100.1
2018,5,1,0,3,Offline,119.0
2018,7,1,2,3,Online,117.9
2017,9,1,2,1,Complementary,0.0
2018,10,0,0,3,Online,110.0
2017,10,1,0,1,Offline,143.2
2018,8,1,0,2,Online,94.99
2018,7,1,2,2,Offline,72.25
2018,8,0,4,6,Online,99.45
2018,4,1,0,2,Aviation,95.0
2018,8,0,1,2,Online,155.73
2018,8,1,0,4,Offline,95.0
2018,9,1,0,2,Online,184.0
2018,3,0,1,4,Online,90.6
2018,3,1,2,2,Offline,54.74
2018,12,1,1,3,Online,145.8
2017,8,1,1,4,Online,76.5
2018,4,1,2,1,Offline,95.0
2018,8,1,0,1,Online,127.6
2018,1,1,0,2,Online,88.0
2018,4,1,0,1,Online,109.1
2018,8,1,2,2,Online,111.6
2017,10,1,2,5,Online,89.25
2018,12,1,1,4,Online,82.88
2018,8,0,0,1,Online,168.3
2017,10,1,1,3,Online,120.0
2018,11,1,2,1,Online,107.67
2018,12,0,2,4,Online,74.44
2018,2,1,0,2,Online,93.0
2018,2,1,1,2,Online,93.0
2018,5,1,2,1,Online,136.0
2018,9,0,1,2,Online,110.0
2018,3,1,0,5,Online,88.92
2018,3,1,0,1,Online,96.0
2018,9,0,0,3,Online,207.9
2018,3,1,0,2,Online,124.0
2017,7,0,2,7,Online,68.0
2018,4,0,2,0,Online,100.8
2018,3,0,2,3,Online,214.6
2018,2,1,0,2,Online,89.3
2018,9,1,1,2,Online,266.67
2018,6,1,0,2,Online,160.5
2017,12,1,0,3,Offline,100.33
2018,8,0,0,3,Online,105.3
2017,12,1,1,1,Online,100.5
2018,6,1,0,1,Offline,110.0
2017,8,1,2,4,Online,98.0
2018,6,1,2,2,Offline,80.75
2018,12,1,0,3,Online,138.0
2018,7,0,0,2,Online,96.3
2018,6,0,0,1,Online,139.0
2018,9,1,1,1,Online,98.55
2018,5,1,0,3,Offline,80.0
2018,5,1,0,1,Online,165.0
2018,12,1,2,2,Offline,68.0
2018,3,0,0,3,Online,110.33
2017,12,1,1,2,Online,53.58
2018,7,0,0,3,Online,137.7
2017,8,1,0,3,Offline,99.3
2018,9,1,0,1,Online,101.18
2018,8,1,3,9,Offline,72.25
2018,8,1,1,3,Online,90.95
2018,5,1,0,1,Online,141.0
2018,10,1,0,1,Corporate,65.0
2018,7,1,0,2,Online,105.3
2018,4,1,0,2,Online,90.9
2018,5,1,2,1,Online,126.0
2018,2,1,0,1,Corporate,81.0
2018,3,1,0,1,Online,81.0
2018,4,1,2,3,Online,102.8
2018,12,0,2,3,Online,82.79
2018,1,1,0,1,Online,86.0
2018,10,1,0,3,Offline,85.0
2018,11,0,1,2,Online,89.0
2018,10,1,2,4,Online,81.82
2017,10,1,0,1,Offline,85.0
2018,11,1,2,3,Online,77.25
2018,9,1,0,1,Corporate,160.0
2017,11,1,0,3,Offline,55.0
2018,9,0,1,2,Online,90.0
2017,8,1,0,2,Corporate,65.0
2018,8,0,0,1,Online,86.63
2018,8,0,0,4,Online,82.88
2018,3,1,0,1,Online,131.4
2018,2,1,2,2,Offline,76.0
2017,10,0,0,2,Online,101.5
2017,10,0,1,1,Online,70.0
2018,9,0,1,3,Online,95.0
2018,2,1,0,3,Online,104.77
2017,12,1,2,3,Offline,60.0
2018,7,0,2,2,Online,99.45
2018,4,0,1,3,Aviation,95.0
2018,5,1,0,1,Online,108.9
2018,2,1,0,1,Online,93.0
2017,8,1,0,2,Offline,109.0
2018,5,0,0,3,Online,111.35
2018,8,0,2,2,Online,99.45
2018,1,1,2,3,Online,71.6
2018,2,1,0,3,Offline,62.8
2018,3,0,1,2,Online,81.9
2018,9,1,0,2,Online,149.4
2018,5,1,2,2,Online,119.85
2018,10,0,2,3,Online,84.15
2018,5,1,0,1,Online,119.0
2018,10,0,0,3,Online,110.0
2018,11,1,2,5,Online,97.87
2018,7,1,0,2,Online,139.0
2017,10,1,0,1,Offline,95.0
2018,6,1,1,1,Offline,110.0
2018,8,0,0,3,Online,85.5
2018,10,1,2,3,Online,135.15
2017,9,1,0,2,Online,0.0
2018,5,1,1,0,Online,116.1
2018,10,0,0,3,Online,95.5
2017,9,0,0,3,Online,224.67
2017,9,0,2,8,Online,103.5
2018,10,0,1,0,Online,90.0
2018,11,1,0,1,Corporate,94.0
2018,10,1,2,3,Offline,70.0
2017,11,1,0,2,Offline,73.0
2018,4,1,0,3,Online,94.5
2018,10,1,1,0,Online,108.0
2018,11,1,1,2,Offline,61.88
2017,10,1,0,2,Offline,48.0
2018,7,1,0,2,Corporate,105.0
2018,7,1,1,5,Online,92.94
2018,5,1,1,1,Offline,173.8
2017,10,0,1,1,Online,70.0
2018,6,0,2,1,Online,100.02
2018,10,1,2,8,Online,67.77
2018,9,1,2,1,Offline,101.15
2018,10,1,1,1,Offline,126.5
2018,2,1,2,2,Online,84.45
2018,10,0,0,1,Online,98.1
2017,10,1,1,2,Offline,65.0
2018,6,0,0,3,Online,142.67
2017,8,1,0,2,Complementary,0.0
2017,12,1,2,1,Offline,58.0
2018,12,0,1,4,Online,158.4
2018,4,1,2,5,Online,112.2
2018,10,0,0,3,Online,125.55
2018,6,1,1,2,Offline,89.5
2018,10,0,1,3,Online,213.0
2018,10,0,2,3,Online,133.11
2017,9,1,1,1,Corporate,65.0
2018,5,1,1,1,Offline,100.0
2018,12,1,1,2,Offline,75.0
2018,4,1,2,1,Online,88.27
2017,8,1,0,3,Online,125.0
2018,12,1,1,3,Online,66.3
2018,9,0,1,2,Online,75.0
2018,2,1,0,4,Online,93.5
2017,8,1,0,1,Online,138.0
2018,7,1,2,5,Online,183.73
2018,3,0,2,3,Online,135.22
2018,3,1,1,0,Corporate,65.0
2017,8,1,0,2,Offline,109.0
2018,6,1,1,2,Online,126.9
2018,10,1,0,1,Online,120.0
2018,7,1,1,4,Online,120.8
2018,5,1,1,0,Offline,95.0
2017,10,1,2,1,Complementary,6.0
2018,8,1,1,1,Online,151.0
2017,7,1,0,3,Online,76.5
2017,10,0,0,3,Online,65.0
2018,6,0,0,2,Online,130.0
2018,10,1,1,0,Corporate,67.0
2018,2,0,2,1,Online,60.0
2018,8,1,1,4,Online,122.4
2018,4,1,2,3,Offline,78.0
2018,11,1,0,4,Online,97.0
2018,4,0,1,2,Online,80.0
2018,10,1,1,2,Online,180.0
2018,6,0,0,3,Online,130.0
2017,9,1,0,4,Offline,58.35
2017,9,0,0,3,Online,224.67
2018,2,1,0,2,Online,88.0
2018,5,0,1,3,Online,89.25
2018,3,1,0,2,Online,201.0
2017,12,1,0,2,Corporate,79.0
2017,9,1,0,2,Offline,87.5
2017,10,1,1,1,Offline,72.24
2018,11,1,0,1,Corporate,40.0
2018,7,1,2,2,Online,143.45
2018,7,1,1,3,Online,114.3
2018,12,0,1,1,Online,79.2
2018,10,0,1,1,Online,122.4
2018,5,1,3,5,Corporate,110.0
2018,5,1,0,3,Offline,126.0
2018,7,1,1,3,Online,89.25
2018,4,1,0,1,Online,87.3
2017,8,1,1,3,Online,90.0
2018,5,0,2,1,Online,159.3
2018,9,1,2,1,Online,125.1
2018,11,0,0,4,Online,63.75
2018,6,1,2,1,Offline,76.5
2017,10,1,0,2,Offline,100.0
2018,10,0,2,2,Online,122.4
2018,9,1,2,0,Online,162.0
2018,11,0,0,4,Online,90.0
2018,10,0,1,1,Online,127.0
2018,12,1,0,2,Corporate,85.0
2018,9,1,0,1,Corporate,120.0
2017,11,1,0,2,Offline,73.0
2018,12,1,1,3,Online,106.25
2018,6,0,0,2,Online,115.0
2018,10,1,2,3,Online,94.35
2018,6,1,0,1,Offline,120.0
2018,10,0,0,5,Online,151.2
2018,7,0,1,2,Online,88.5
2018,4,1,2,5,Online,118.27
2018,7,0,1,1,Online,127.82
2018,7,1,1,4,Online,141.3
2018,8,1,0,3,Complementary,0.0
2018,8,1,0,2,Online,151.0
2018,7,0,2,1,Online,158.4
2018,4,1,1,3,Offline,111.6
2018,12,1,0,2,Corporate,66.18
2018,2,0,1,3,Online,102.05
2018,10,1,2,2,Online,104.85
2018,4,1,2,2,Online,80.75
2018,12,1,0,1,Offline,65.0
2018,3,1,1,3,Online,98.1
2018,3,0,1,4,Online,140.0
2018,1,1,0,2,Online,70.07
2017,10,0,1,2,Online,75.0
2018,11,1,1,3,Online,92.23
2018,10,0,1,0,Online,120.0
2018,11,1,0,1,Aviation,95.0
2017,12,1,2,2,Online,52.36
2018,8,0,0,1,Online,118.3
2018,2,1,2,2,Offline,75.8
2018,9,1,1,3,Online,165.5
2018,10,0,0,2,Online,115.0
2018,4,1,0,4,Online,167.45
2018,5,1,0,2,Online,159.3
2018,11,0,0,1,Online,67.5
2018,3,1,0,2,Online,89.3
2018,7,1,0,4,Online,135.9
2018,11,1,0,1,Offline,130.0
2018,4,0,0,2,Online,115.0
2018,5,1,2,2,Corporate,98.32
2018,10,1,0,4,Aviation,110.0
2018,2,0,1,2,Online,69.53
2017,10,0,0,3,Online,65.0
2018,3,0,2,4,Online,73.67
2017,7,1,2,3,Online,58.9
2018,3,1,1,0,Offline,85.0
2018,12,1,0,3,Online,108.67
2018,10,1,1,3,Offline,59.5
2018,2,1,0,3,Online,72.37
2018,3,1,0,1,Corporate,50.0
2018,11,1,0,1,Online,94.0
2018,10,0,0,3,Online,110.0
2018,9,1,0,1,Corporate,160.0
2018,4,0,2,5,Online,90.95
2018,11,1,0,1,Offline,90.0
2018,6,1,0,1,Online,131.78
2018,6,1,1,2,Offline,110.0
2017,9,1,1,2,Online,114.0
2017,11,1,0,1,Corporate,65.0
2018,12,1,1,2,Offline,145.1
2018,10,0,1,4,Online,90.0
2018,8,0,1,3,Online,85.6
2017,10,1,2,3,Online,125.4
2018,5,1,0,4,Offline,72.0
2018,2,1,0,2,Online,80.0
2017,9,1,0,2,Corporate,90.0
2018,7,0,1,2,Online,75.0
2018,7,0,0,2,Online,114.3
2017,9,1,1,2,Online,138.67
